label,title,text,titletext
0,,"Do your part to stop coronavirus. You should cover your face whenever you go out, but it doesn’t have to be a medical mask. Use a scarf, a bandana or something homemade. It will keep you from getting others sick. https://t.co/gDs7gQ8eth",". Do your part to stop coronavirus. You should cover your face whenever you go out, but it doesn’t have to be a medical mask. Use a scarf, a bandana or something homemade. It will keep you from getting others sick. https://t.co/gDs7gQ8eth"
0,,i can't believe there are people that believe the coronavirus is a fake thing and treat it like a conspiracy...,. i can't believe there are people that believe the coronavirus is a fake thing and treat it like a conspiracy...
0,,SCHOOL CLOSED | A Central Coast school has been forced to shut its gates on the last day on term amid fears a senior student may have been exposed to coronavirus. https://t.co/W8nVAyKr4G,. SCHOOL CLOSED | A Central Coast school has been forced to shut its gates on the last day on term amid fears a senior student may have been exposed to coronavirus. https://t.co/W8nVAyKr4G
0,,"People ...you tested negitive, good for you! It means you don't have COVID 19. Does not mean your immune, only that you have not caught it yet! Wear your mask take precautions, stay safe. Please save a life,yours or others.",". People ...you tested negitive, good for you! It means you don't have COVID 19. Does not mean your immune, only that you have not caught it yet! Wear your mask take precautions, stay safe. Please save a life,yours or others."
0,lie coronavirus,Reality check @StalinMeerkat #lie : The virus was created in a lab. #coronavirus,lie coronavirus. Reality check @StalinMeerkat #lie : The virus was created in a lab. #coronavirus
1,Hydroxychloroquine dominiccummimgs COVID19 coronavirus,"Boris is going to be banging on about #Hydroxychloroquine, injecting bleach and shining light inside us now. Where else does he have to go? #dominiccummimgs #COVID19 #coronavirus","Hydroxychloroquine dominiccummimgs COVID19 coronavirus. Boris is going to be banging on about #Hydroxychloroquine, injecting bleach and shining light inside us now. Where else does he have to go? #dominiccummimgs #COVID19 #coronavirus"
1,,He is the Big Conspiracy. I am waiting that Fucker when he will contact me. I will show that Fucker COVID-19 Pandemic. I will drag him in Legal provision😡,. He is the Big Conspiracy. I am waiting that Fucker when he will contact me. I will show that Fucker COVID-19 Pandemic. I will drag him in Legal provision😡
1,,"At this point, I'm pretty sure Trump is using covid-19 as a bioweapon against the working and lower class.",". At this point, I'm pretty sure Trump is using covid-19 as a bioweapon against the working and lower class."
1,coronavirus manditormask,They going to keep fear mongering the #coronavirus with this #manditormask bs until we all vaccinated THATS THE END GOAL then when we all full of poison the news go swear everything is getting better. Trust your immune system strength it don’t trust MAN,coronavirus manditormask. They going to keep fear mongering the #coronavirus with this #manditormask bs until we all vaccinated THATS THE END GOAL then when we all full of poison the news go swear everything is getting better. Trust your immune system strength it don’t trust MAN
1,CDC patent coronavirus,Dear people: Did you know the USA's Center for Disease Control (#CDC) owns the #patent to the #coronavirus? This is not a conspiracy theory. You can read the patent here. https://t.co/CCt8etxFHG,CDC patent coronavirus. Dear people: Did you know the USA's Center for Disease Control (#CDC) owns the #patent to the #coronavirus? This is not a conspiracy theory. You can read the patent here. https://t.co/CCt8etxFHG
1,,But there is always “insulin”.... France bans use of hydroxychloroquine to cure coronavirus https://t.co/KzjefZXatG,. But there is always “insulin”.... France bans use of hydroxychloroquine to cure coronavirus https://t.co/KzjefZXatG
1,Corona immunitybooster Covid_19 CoronaUpdate,The current pandemic is making us more aware of our immune systems and strengthening our ability to fight infection and injury is now more important than ever. REGENUREX BOOSTS YOUR IMMUNE SYSTEM https://t.co/o2Aa0e7JZS #Corona #immunitybooster #Covid_19 #CoronaUpdate https://t.co/oHnhNbTK3n,Corona immunitybooster Covid_19 CoronaUpdate. The current pandemic is making us more aware of our immune systems and strengthening our ability to fight infection and injury is now more important than ever. REGENUREX BOOSTS YOUR IMMUNE SYSTEM https://t.co/o2Aa0e7JZS #Corona #immunitybooster #Covid_19 #CoronaUpdate https://t.co/oHnhNbTK3n
1,,"Use bleach, to counteract Covid19 https://t.co/pk1P1zXvAs",". Use bleach, to counteract Covid19 https://t.co/pk1P1zXvAs"
1,,I need an anti covid19 essential oil,. I need an anti covid19 essential oil
1,,"5G signals do not cause coronavirus! 5G causes autism, coronavirus causes gay! Get it right!",". 5G signals do not cause coronavirus! 5G causes autism, coronavirus causes gay! Get it right!"
1,,Don't stand still for the imposition of martial law. The Wuhan bioweapon should not be used to shut our country down. https://t.co/MxMUu7GXvq,. Don't stand still for the imposition of martial law. The Wuhan bioweapon should not be used to shut our country down. https://t.co/MxMUu7GXvq
1,coronavirus,"#coronavirus ON PURPOSE? DeepState/JewWorldOrder/Globalist bioweapons attack! Bill Gates funded &amp; holds the CORONA patent! https://t.co/QN8WuIesv6 https://t.co/26Z7AwjIf9 https://t.co/rluYNcQwbR CDC/WHO practiced a pandemic in Dec2019 called ""Event 201"" https://t.co/816rpKhBen","coronavirus. #coronavirus ON PURPOSE? DeepState/JewWorldOrder/Globalist bioweapons attack! Bill Gates funded &amp; holds the CORONA patent! https://t.co/QN8WuIesv6 https://t.co/26Z7AwjIf9 https://t.co/rluYNcQwbR CDC/WHO practiced a pandemic in Dec2019 called ""Event 201"" https://t.co/816rpKhBen"
1,,"@TreeHugger @WHO Eating garlic 🧄 keeps the vampires 🧛🏻‍♂️ away that carry the coronavirus 🦠, I’m sure.",". @TreeHugger @WHO Eating garlic 🧄 keeps the vampires 🧛🏻‍♂️ away that carry the coronavirus 🦠, I’m sure."
1,,"And here I was thinking bleach was good for you? Cures and protects from COVID-19, right? I have it on good authority... 😉 https://t.co/twWkZPvxlf",". And here I was thinking bleach was good for you? Cures and protects from COVID-19, right? I have it on good authority... 😉 https://t.co/twWkZPvxlf"
1,,the cure to 5g covid-19 is krokodil,. the cure to 5g covid-19 is krokodil
1,,"If the pandemic caused you to cancel your annual mammogram or you're experiencing problematic symptoms, it’s time to contact your provider to see if they are accepting in-person appointments! Read to see how COVID-19 is affecting the detection of cancer: https://t.co/2NUTekDUKa",". If the pandemic caused you to cancel your annual mammogram or you're experiencing problematic symptoms, it’s time to contact your provider to see if they are accepting in-person appointments! Read to see how COVID-19 is affecting the detection of cancer: https://t.co/2NUTekDUKa"
1,thelegendofthelostrose coronavirus,"**And now, for a funny** .... Considering idiots aren't buying Corona beer because of the name of the virus..... We should name the next outbreak the Toilet Paper Virus and watch people's heads explode. https://t.co/IsDcimfH6a #thelegendofthelostrose, #coronavirus","thelegendofthelostrose coronavirus. **And now, for a funny** .... Considering idiots aren't buying Corona beer because of the name of the virus..... We should name the next outbreak the Toilet Paper Virus and watch people's heads explode. https://t.co/IsDcimfH6a #thelegendofthelostrose, #coronavirus"
1,,Some dude told people to drink bleach to combat COVID-19? Woh. That dude must be an idiot. God bless America.,. Some dude told people to drink bleach to combat COVID-19? Woh. That dude must be an idiot. God bless America.
1,SARScov2 bioweapon covid,#SARScov2 is a #bioweapon chimera created in a laboratory in the University of North Carolina. #covid The hand of Bill and Melinda Gates is very evident as sponsors in the Gillings School of Public Health at UNC https://t.co/1BbfuWpm6m,SARScov2 bioweapon covid. #SARScov2 is a #bioweapon chimera created in a laboratory in the University of North Carolina. #covid The hand of Bill and Melinda Gates is very evident as sponsors in the Gillings School of Public Health at UNC https://t.co/1BbfuWpm6m
1,,"The sun could help you fight Covid There’s a pile of evidence that vitamin D — the ‘sunshine vitamin’ — plays an important role in the immune system, an important role in the immune system, and might help you beat the coronavirus Read 👇 https://t.co/N3ePXE8KK8 https://t.co/I0SoxdD4y5",". The sun could help you fight Covid There’s a pile of evidence that vitamin D — the ‘sunshine vitamin’ — plays an important role in the immune system, an important role in the immune system, and might help you beat the coronavirus Read 👇 https://t.co/N3ePXE8KK8 https://t.co/I0SoxdD4y5"
1,,"Covid19 cases are increasing rapidly and government seems confused, we need to implement some strategies to slow down coronavirus, since garlic, ginger and lemon burns this disease how about us as South Africans start a challenge of drinking this mixture of vitamin C. https://t.co/mKvf8ZESe9",". Covid19 cases are increasing rapidly and government seems confused, we need to implement some strategies to slow down coronavirus, since garlic, ginger and lemon burns this disease how about us as South Africans start a challenge of drinking this mixture of vitamin C. https://t.co/mKvf8ZESe9"
1,coronavirus BioWeapon BiologicalAttack Trump,"In order for the #coronavirus to be a #BioWeapon or #BiologicalAttack it would mean the Chinese government knew @realDonaldTrump would be a feckless incapable leader and that his own ego would contribute to its effectiveness. That's logical, but it doesn't help #Trump at all! https://t.co/F2qFwL6N3A","coronavirus BioWeapon BiologicalAttack Trump. In order for the #coronavirus to be a #BioWeapon or #BiologicalAttack it would mean the Chinese government knew @realDonaldTrump would be a feckless incapable leader and that his own ego would contribute to its effectiveness. That's logical, but it doesn't help #Trump at all! https://t.co/F2qFwL6N3A"
1,Plandemic COVID19 CoronaLockdown lockdown Agenda21 Agenda2030 bioweapon 5G BillGates ID2020 fireworks freedom falseflag corona,Fireworks canceled. Is this happening anywhere else? #Plandemic #COVID19 #CoronaLockdown #lockdown #Agenda21 #Agenda2030 #bioweapon #5G #BillGates #ID2020 #fireworks #freedom #falseflag #corona https://t.co/IvCYtHyTP9,Plandemic COVID19 CoronaLockdown lockdown Agenda21 Agenda2030 bioweapon 5G BillGates ID2020 fireworks freedom falseflag corona. Fireworks canceled. Is this happening anywhere else? #Plandemic #COVID19 #CoronaLockdown #lockdown #Agenda21 #Agenda2030 #bioweapon #5G #BillGates #ID2020 #fireworks #freedom #falseflag #corona https://t.co/IvCYtHyTP9
1,,"- Evidence of COVID19 as a Bioweapon is from Francis Boyle: ""Leaked"" from BSL-4 facility in Wuhan… - Leads to economic catastrophe… - Benefits the 1%...",". - Evidence of COVID19 as a Bioweapon is from Francis Boyle: ""Leaked"" from BSL-4 facility in Wuhan… - Leads to economic catastrophe… - Benefits the 1%..."
1,,"WHEN LAST DID YOU BOOST YOUR IMMUNE SYSTEM? In this era of COVID-19 apart from keeping all sanitary rules you need to boost your immune system, With our range of immune boosters you are good to go. Dm/call me on +2347034532434 https://t.co/GZc5Vf2LRD",". WHEN LAST DID YOU BOOST YOUR IMMUNE SYSTEM? In this era of COVID-19 apart from keeping all sanitary rules you need to boost your immune system, With our range of immune boosters you are good to go. Dm/call me on +2347034532434 https://t.co/GZc5Vf2LRD"
1,depilex beetroot carrot ginger turmeric watermelon immunebooster masarratmisbah covid_19 globalpandemic pakistan,Hola Ladies ❤️ Today we are here with drinks for BOOSTING IMMUNE system🍹 Try these everyday &amp; let us know about the results 💁‍♀️ #depilex #beetroot #carrot #ginger #turmeric #watermelon #immunebooster #masarratmisbah #covid_19 #globalpandemic #pakistan https://t.co/XuvvDslsyI https://t.co/Of1Rk3XZZX,depilex beetroot carrot ginger turmeric watermelon immunebooster masarratmisbah covid_19 globalpandemic pakistan. Hola Ladies ❤️ Today we are here with drinks for BOOSTING IMMUNE system🍹 Try these everyday &amp; let us know about the results 💁‍♀️ #depilex #beetroot #carrot #ginger #turmeric #watermelon #immunebooster #masarratmisbah #covid_19 #globalpandemic #pakistan https://t.co/XuvvDslsyI https://t.co/Of1Rk3XZZX
1,,what essential oil prevents coronavirus,. what essential oil prevents coronavirus
1,,". ""Not sure"" if Xi purposely developed the bat coronavirus/HIV protein hybrid in his VERIFIED Wuhan bioweapon lab that RESEARCH papers warned years ago was developing a bat coronavirus/HIV protein hibrid? WAKE UP and smell the commies at the door .",". . ""Not sure"" if Xi purposely developed the bat coronavirus/HIV protein hybrid in his VERIFIED Wuhan bioweapon lab that RESEARCH papers warned years ago was developing a bat coronavirus/HIV protein hibrid? WAKE UP and smell the commies at the door ."
1,,Tide pods actually make you immune to covid,. Tide pods actually make you immune to covid
1,Covid_19 COVID19India,"Dexamethasone is emerging like a 'magic bullet' against coronavirus, its cheap and commonly available medicine used to treat arthritis, immune system disorders. #Covid_19 #COVID19India","Covid_19 COVID19India. Dexamethasone is emerging like a 'magic bullet' against coronavirus, its cheap and commonly available medicine used to treat arthritis, immune system disorders. #Covid_19 #COVID19India"
1,,"rush has compared the coronavirus to the common cold, praised anti-lockdown protests, accused Democrats of “weaponizing” the virus, suggested the virus is an actual bioweapon, promoted conspiracy theories about death tolls and described wearing masks as a “sign of weakness.”",". rush has compared the coronavirus to the common cold, praised anti-lockdown protests, accused Democrats of “weaponizing” the virus, suggested the virus is an actual bioweapon, promoted conspiracy theories about death tolls and described wearing masks as a “sign of weakness.”"
1,gadgetsforthekitchen juicer bestjuicer healthylife freshjuice fruitjuice breakfast juice immunitybooster health coronavirus,Best Juicers to help boost your immune system to fight with any virus. #gadgetsforthekitchen #juicer #bestjuicer #healthylife #freshjuice #fruitjuice #breakfast #juice #immunitybooster #health #coronavirus Source: https://t.co/wc6fPkqHV2 https://t.co/YuFYLdCnpi,gadgetsforthekitchen juicer bestjuicer healthylife freshjuice fruitjuice breakfast juice immunitybooster health coronavirus. Best Juicers to help boost your immune system to fight with any virus. #gadgetsforthekitchen #juicer #bestjuicer #healthylife #freshjuice #fruitjuice #breakfast #juice #immunitybooster #health #coronavirus Source: https://t.co/wc6fPkqHV2 https://t.co/YuFYLdCnpi
1,coronavirus,"So all the most common symptoms have been added only to increase the #coronavirus frenzy. The elaborate Hoax just keeps on going, and those doctors that don't speak out are complicit. https://t.co/qsFuyB9C3T","coronavirus. So all the most common symptoms have been added only to increase the #coronavirus frenzy. The elaborate Hoax just keeps on going, and those doctors that don't speak out are complicit. https://t.co/qsFuyB9C3T"
1,,Cooperation and coordination should be raised strongly between Human Rights Campaign and World Health Organization especially if COVID19 is a bioweapon.,. Cooperation and coordination should be raised strongly between Human Rights Campaign and World Health Organization especially if COVID19 is a bioweapon.
1,CORONIL COVID__19 CORONIL PatanjaliAyurved CoronaVirusUpdates CORONIL आयुर्वेदविजय_कोरोनिल_श्वासारि,Avoid fake news vs #CORONIL . Best medicine for completely cure #COVID__19 is #CORONIL with no side effects because it is natural ayurvedic. Fully 100% clinical tried verified #PatanjaliAyurved #CoronaVirusUpdates #CORONIL #आयुर्वेदविजय_कोरोनिल_श्वासारि https://t.co/FiWcKVul55,CORONIL COVID__19 CORONIL PatanjaliAyurved CoronaVirusUpdates CORONIL आयुर्वेदविजय_कोरोनिल_श्वासारि. Avoid fake news vs #CORONIL . Best medicine for completely cure #COVID__19 is #CORONIL with no side effects because it is natural ayurvedic. Fully 100% clinical tried verified #PatanjaliAyurved #CoronaVirusUpdates #CORONIL #आयुर्वेदविजय_कोरोनिल_श्वासारि https://t.co/FiWcKVul55
1,coronavirus,This is your daily reminder that under no circumstances will I be getting any #coronavirus vaccine that becomes available. Ever. No matter what.,coronavirus. This is your daily reminder that under no circumstances will I be getting any #coronavirus vaccine that becomes available. Ever. No matter what.
1,,BINARY WEAPON SYSTEM: COVID-19 Bioweapon and 5G Energy Weapon Integrated to Depopulate and Lock Down Planet Earth https://t.co/iaoeMDMa0c,. BINARY WEAPON SYSTEM: COVID-19 Bioweapon and 5G Energy Weapon Integrated to Depopulate and Lock Down Planet Earth https://t.co/iaoeMDMa0c
1,,"Am i the only one who thinks covid hype is political. I know its real just like the flu. Numbers only add up when liberals want them to. Protesters are immune, workers die? Im not a dr, but i can do math. 1,300 people die daily from ciggarettes.",". Am i the only one who thinks covid hype is political. I know its real just like the flu. Numbers only add up when liberals want them to. Protesters are immune, workers die? Im not a dr, but i can do math. 1,300 people die daily from ciggarettes."
1,Covid_19 COVID19Nigeria PLANdemic SCAMdemic Plandemic2020 scamdemic2020,WTF!! Is Bill Gates threatening us with another virus outbreak? What's his problem. Is one pandemic not enough?? #Covid_19 #COVID19Nigeria #PLANdemic #SCAMdemic #Plandemic2020 #scamdemic2020 https://t.co/Gd1ty5PzKx,Covid_19 COVID19Nigeria PLANdemic SCAMdemic Plandemic2020 scamdemic2020. WTF!! Is Bill Gates threatening us with another virus outbreak? What's his problem. Is one pandemic not enough?? #Covid_19 #COVID19Nigeria #PLANdemic #SCAMdemic #Plandemic2020 #scamdemic2020 https://t.co/Gd1ty5PzKx
1,,1:31:56 US SCIENTIST CONFIRM CORONAVIRUS CANCER CAUSING BIOWEAPON FULL SHOW 6-28-20 201.5K views · 18 hours ago https://t.co/mAwDlO1vS0,. 1:31:56 US SCIENTIST CONFIRM CORONAVIRUS CANCER CAUSING BIOWEAPON FULL SHOW 6-28-20 201.5K views · 18 hours ago https://t.co/mAwDlO1vS0
1,,".@TechnionLive researchers call on Israel to speed up 5G deployment. Asking Netflix to stop streaming in HD won’t cut it, the country needs more bandwidth to cope with Covid-19 era demands, researchers say. Read full report: https://t.co/VHlutcSen7",". .@TechnionLive researchers call on Israel to speed up 5G deployment. Asking Netflix to stop streaming in HD won’t cut it, the country needs more bandwidth to cope with Covid-19 era demands, researchers say. Read full report: https://t.co/VHlutcSen7"
1,Covid19,"Lysol, bleach, white lightening combo. Its his special ""Cure"" for #Covid19. Do you wanna try it? https://t.co/VmncbS6ChM","Covid19. Lysol, bleach, white lightening combo. Its his special ""Cure"" for #Covid19. Do you wanna try it? https://t.co/VmncbS6ChM"
1,,I can't wait for the shitty movie about Covid-19 that is going to come out in 18 months that depicts an either malicious or incompetent China releasing a bioweapon on the world and the USA saving the day by wagging their finger at China,. I can't wait for the shitty movie about Covid-19 that is going to come out in 18 months that depicts an either malicious or incompetent China releasing a bioweapon on the world and the USA saving the day by wagging their finger at China
1,,Billy Gates smirking his head off at the possibility of a worst 2nd wave of Coronavirus in October/November. Almost like he knows we'll all be forced to have his vaccine and he'll make an even bigger fortune out of his pharmaceutical companies. https://t.co/zA34fFNHLn,. Billy Gates smirking his head off at the possibility of a worst 2nd wave of Coronavirus in October/November. Almost like he knows we'll all be forced to have his vaccine and he'll make an even bigger fortune out of his pharmaceutical companies. https://t.co/zA34fFNHLn
1,BioterroristXi China_Is_Terrorist,. First #BioterroristXi sends us a genetically engineered bat coronavirus spiked in the Wuhan bioweapons lab w an HIV protein that allows it to infect humans. Then Xi sends us fake N95 masks to kill healthcare workers #China_Is_Terrorist . https://t.co/X1IV7i0xzd,BioterroristXi China_Is_Terrorist. . First #BioterroristXi sends us a genetically engineered bat coronavirus spiked in the Wuhan bioweapons lab w an HIV protein that allows it to infect humans. Then Xi sends us fake N95 masks to kill healthcare workers #China_Is_Terrorist . https://t.co/X1IV7i0xzd
1,,R they spreading covid19 from the 5G towers? https://t.co/hmnTQW2g4p,. R they spreading covid19 from the 5G towers? https://t.co/hmnTQW2g4p
1,,Anti Vaxxer tests postive for Coronavirus after organising a tournament to prove the pandemic is a conspiracy hahahahah grade A cabbage https://t.co/OwkwjJw4ew,. Anti Vaxxer tests postive for Coronavirus after organising a tournament to prove the pandemic is a conspiracy hahahahah grade A cabbage https://t.co/OwkwjJw4ew
1,,"Don’t forget his partner in crime, Bill Gates. Unbelievable what is being done to all people of the world 🌎 it doesn’t matter what country, the corruption is everywhere in every institution &amp; system. I don’t trust anyone of them. Will never take any COVID-19 vaccine. https://t.co/AK93QXdi8x",". Don’t forget his partner in crime, Bill Gates. Unbelievable what is being done to all people of the world 🌎 it doesn’t matter what country, the corruption is everywhere in every institution &amp; system. I don’t trust anyone of them. Will never take any COVID-19 vaccine. https://t.co/AK93QXdi8x"
1,,Visualizing The Secret History Of A Coronavirus Bioweapon | Zero Hedge https://t.co/IflvdbZ3Ax,. Visualizing The Secret History Of A Coronavirus Bioweapon | Zero Hedge https://t.co/IflvdbZ3Ax
1,Oxford coronavirus,"#Oxford's twin town of León, Nicaragua is particularly hard hit by #coronavirus. If you are able to donate, to provide soap, bleach, cleanwater and hygiene advice for isolated families, please check out the Oxford León Association's fundraiser: https://t.co/SFK2dd3fBs","Oxford coronavirus. #Oxford's twin town of León, Nicaragua is particularly hard hit by #coronavirus. If you are able to donate, to provide soap, bleach, cleanwater and hygiene advice for isolated families, please check out the Oxford León Association's fundraiser: https://t.co/SFK2dd3fBs"
1,,DONALD TRUMP: Inject disinfectant. It will probably cure the coronavirus. LYSOL: What? JFC! Absolutely do not do this. WTF? NEW YORK TIMES: There was a lack of consensus in Washington on Thursday in regards to the efficacy of disinfectants in the fight against the coronavirus.,. DONALD TRUMP: Inject disinfectant. It will probably cure the coronavirus. LYSOL: What? JFC! Absolutely do not do this. WTF? NEW YORK TIMES: There was a lack of consensus in Washington on Thursday in regards to the efficacy of disinfectants in the fight against the coronavirus.
1,,I dOnT kNoW aNyOnE wItH cOvId So ItS pRoBaBlY fAkE Do you personally know someone with Aids? I sure don't know anyone personally so I guess thats fake too. I'm so sick of people. So so so sick,. I dOnT kNoW aNyOnE wItH cOvId So ItS pRoBaBlY fAkE Do you personally know someone with Aids? I sure don't know anyone personally so I guess thats fake too. I'm so sick of people. So so so sick
1,,Cure for COVID-19: Green tea with honey and unicorn tears. Caveat emptor: Normal saline is being sold as unicorn tears by unscrupulous mail-order pharmacies.,. Cure for COVID-19: Green tea with honey and unicorn tears. Caveat emptor: Normal saline is being sold as unicorn tears by unscrupulous mail-order pharmacies.
1,,"Before the days of COVID19, I had been doing really well with four months of eating significantly less carbs and less sugar (not quite keto or ""ncns"", but closer to that). Now that we're in ""Stay Home"" isolation.. I want the bread, pasta, cookies, chocolate, and ice cream!",". Before the days of COVID19, I had been doing really well with four months of eating significantly less carbs and less sugar (not quite keto or ""ncns"", but closer to that). Now that we're in ""Stay Home"" isolation.. I want the bread, pasta, cookies, chocolate, and ice cream!"
1,,Everybody: The virus is fake Covid-19: WE GOT THEM NIGRAS,. Everybody: The virus is fake Covid-19: WE GOT THEM NIGRAS
1,,"Toilet paper, cleaning supplies running low at Washtenaw County stores amid coronavirus fears - https://t.co/vM5433uhWm https://t.co/zvKqKbTsuU",". Toilet paper, cleaning supplies running low at Washtenaw County stores amid coronavirus fears - https://t.co/vM5433uhWm https://t.co/zvKqKbTsuU"
1,,"How to get rid of Uneasiness in Breathing a symptom of Covid-19 Please use Sesame oil , Rock Salt as mentioned in Charaka Samhitha. Ayurveda has many solutions Source: Charaka Samhitha available Online @drharshvardhan @davidfrawleyved @AskAnshul https://t.co/4mZFNxwyfO",". How to get rid of Uneasiness in Breathing a symptom of Covid-19 Please use Sesame oil , Rock Salt as mentioned in Charaka Samhitha. Ayurveda has many solutions Source: Charaka Samhitha available Online @drharshvardhan @davidfrawleyved @AskAnshul https://t.co/4mZFNxwyfO"
1,,“So Where Did Covid Come From?” foreign reporter Ian Birrell also points out “It’s not mere conspiracy theory to ask if this new coronavirus leaked from a Wuhan lab.” CNN continues to push the zoonotic narrative by airing a special on the connection between bats and COVID-19.,. “So Where Did Covid Come From?” foreign reporter Ian Birrell also points out “It’s not mere conspiracy theory to ask if this new coronavirus leaked from a Wuhan lab.” CNN continues to push the zoonotic narrative by airing a special on the connection between bats and COVID-19.
1,BioWeapon COVIDー19,#BioWeapon #COVIDー19 : https://t.co/DmUEcwqXWx,BioWeapon COVIDー19. #BioWeapon #COVIDー19 : https://t.co/DmUEcwqXWx
1,,"Science is being massively manipulated by lobbies, after Hydroxychloroquine in the US, Dexamethasone in the UK",". Science is being massively manipulated by lobbies, after Hydroxychloroquine in the US, Dexamethasone in the UK"
1,,Covid-19 is a money maker for Bill Gates &amp; Illuminati https://t.co/pR9YF0OHXF via @YouTube,. Covid-19 is a money maker for Bill Gates &amp; Illuminati https://t.co/pR9YF0OHXF via @YouTube
1,coronavirus,"Sad sign of the times: Just before the alarm went off this morning, I was having a wonderful dream that I was at the grocery store and they had plenty of bleach, Tylenol, and other things everyone needed. #coronavirus","coronavirus. Sad sign of the times: Just before the alarm went off this morning, I was having a wonderful dream that I was at the grocery store and they had plenty of bleach, Tylenol, and other things everyone needed. #coronavirus"
1,,I support this petition and i signed it too. NO TO FORCE POISON VACCINATIONS! Also TATOO/CHIP ID 2020 AND EVERYTHING ELSE FROM BILL GATES AND CO! COMPLETE FRAUD! Add your name to the petition here: https://t.co/A3xarHQTqe,. I support this petition and i signed it too. NO TO FORCE POISON VACCINATIONS! Also TATOO/CHIP ID 2020 AND EVERYTHING ELSE FROM BILL GATES AND CO! COMPLETE FRAUD! Add your name to the petition here: https://t.co/A3xarHQTqe
1,,"From garlic to garbanzo beans, these foods could help boost your immune system https://t.co/P0hItBlaCz",". From garlic to garbanzo beans, these foods could help boost your immune system https://t.co/P0hItBlaCz"
1,,"If KWSB again start adding chlorine to water, they use to do in past , then transmission of COVID19 can be dramatically reduce",". If KWSB again start adding chlorine to water, they use to do in past , then transmission of COVID19 can be dramatically reduce"
1,coronavirus FoxNews,"Today, I am peddling My terrific Trump Snake Oil. It cures all known #coronavirus issues, destroys many many brain cells, turns lame Liberals into My Trump fans and kills any sense of objective reality. Take 1 TBSP every 6 hours with huge dose of #FoxNews. ~@realDonaldTrump https://t.co/WKs4v8G7qv","coronavirus FoxNews. Today, I am peddling My terrific Trump Snake Oil. It cures all known #coronavirus issues, destroys many many brain cells, turns lame Liberals into My Trump fans and kills any sense of objective reality. Take 1 TBSP every 6 hours with huge dose of #FoxNews. ~@realDonaldTrump https://t.co/WKs4v8G7qv"
1,5G coronavirus COVID19 svpol,emfTESTS: Countless Studies Show 5G Frequencies Cause Illness. https://t.co/UpNfFy3XNi. #5G #coronavirus #COVID19 #svpol,5G coronavirus COVID19 svpol. emfTESTS: Countless Studies Show 5G Frequencies Cause Illness. https://t.co/UpNfFy3XNi. #5G #coronavirus #COVID19 #svpol
1,HydroxyChloroquine HCQ HCQworks HCQisTheCure kwakzalverij Unstoppable WWG1WGA WWG1WGAWORLDWIDE,Demand answers! #HydroxyChloroquine #HCQ #HCQworks #HCQisTheCure #kwakzalverij? @hugodejonge @MinPres @thierrybaudet @robertjensen @nos #Unstoppable #WWG1WGA #WWG1WGAWORLDWIDE https://t.co/C6t3FOum3s,HydroxyChloroquine HCQ HCQworks HCQisTheCure kwakzalverij Unstoppable WWG1WGA WWG1WGAWORLDWIDE. Demand answers! #HydroxyChloroquine #HCQ #HCQworks #HCQisTheCure #kwakzalverij? @hugodejonge @MinPres @thierrybaudet @robertjensen @nos #Unstoppable #WWG1WGA #WWG1WGAWORLDWIDE https://t.co/C6t3FOum3s
1,,Some of y’all aren’t drinking your bleach. https://t.co/n7Vsg6I05a,. Some of y’all aren’t drinking your bleach. https://t.co/n7Vsg6I05a
1,FortDetrickP4 WuhanP4,Interesting guy. I'm still on the fence as to whether sever acute respiratory syndrome coronavirus 2 has been deployed as a bioweapon. From scientific papers I've consumed it does tend towards being a man-made bioengineered virus. #FortDetrickP4⏩#WuhanP4 https://t.co/VbX2xodG9J,FortDetrickP4 WuhanP4. Interesting guy. I'm still on the fence as to whether sever acute respiratory syndrome coronavirus 2 has been deployed as a bioweapon. From scientific papers I've consumed it does tend towards being a man-made bioengineered virus. #FortDetrickP4⏩#WuhanP4 https://t.co/VbX2xodG9J
1,coronavirus,"@AstorAaron Nothing happened, they just call everything #coronavirus cases.","coronavirus. @AstorAaron Nothing happened, they just call everything #coronavirus cases."
1,,The cure for coronavirus is 4 raw cloves of garlic a day every day.,. The cure for coronavirus is 4 raw cloves of garlic a day every day.
1,PopulationControl,The coronavirus is the psychological operation and the vaccine is the bioweapon #PopulationControl https://t.co/WSVxrGiJdy,PopulationControl. The coronavirus is the psychological operation and the vaccine is the bioweapon #PopulationControl https://t.co/WSVxrGiJdy
1,Covid_19,"Bye, bye Supermac's Pat McDonagh &amp; your utter fucking garlic chip idea. Pay your staff. #Covid_19","Covid_19. Bye, bye Supermac's Pat McDonagh &amp; your utter fucking garlic chip idea. Pay your staff. #Covid_19"
1,SARS_CoV_2 BillGates,@drink_oat_milk #SARS_CoV_2 is #BillGates patent 2nd coronavirus wave ..he’ll have CCP place it on dry ice in some meat market in China ... And Walla it will spread like GMO fire 🔥,SARS_CoV_2 BillGates. @drink_oat_milk #SARS_CoV_2 is #BillGates patent 2nd coronavirus wave ..he’ll have CCP place it on dry ice in some meat market in China ... And Walla it will spread like GMO fire 🔥
1,,There’s no way I can get the Coronavirus I snorted cocaine off the back of the toilet at alahome I’m immune to death itself,. There’s no way I can get the Coronavirus I snorted cocaine off the back of the toilet at alahome I’m immune to death itself
